BRA,brasil (BRA),1103,25,FW,Pedro,20/06/1997,25,2,1, Flamengo,Brasilian Serie A,Brasil
BRA,brasil (BRA),1104,26,FW,Gabriel Martinelli,18/06/2001,21,3,0, Arsenal,Premier League,England
CAN,canada (CAN),1131,1,GK,Dayne St. Clair,09/05/1997,25,2,0, Minnesota United FC,MLS,USA
CAN,canada (CAN),1132,2,DF,Alistair Johnston,08/10/1998,24,30,1, CF Montréal,MLS,USA
CAN,canada (CAN),1133,3,DF,Sam Adekugbe,16/01/1995,27,34,1, Hatayspor,Super Lig,Turkey
CAN,canada (CAN),1134,4,DF,Kamal Miller,16/05/1997,25,29,0, CF Montréal,MLS,USA
CAN,canada (CAN),1135,5,DF,Steven Vitória,11/01/1987,35,35,4, Chaves,Primeira Liga,Portugal
CAN,canada (CAN),1136,6,MF,Samuel Piette,12/11/1994,28,66,0, CF Montréal,MLS,USA
CAN,canada (CAN),1137,7,MF,Stephen Eustáquio,21/12/1996,25,26,3, Porto,Primeira Liga,Portugal
CAN,canada (CAN),1138,8,MF,Liam Fraser,13/02/1998,24,15,0, Deinze,Challenger Pro League,Belgium
CAN,canada (CAN),1139,9,FW,Lucas Cavallini,28/12/1992,29,34,18, Vancouver Whitecaps FC,MLS,USA
CAN,canada (CAN),1140,10,MF,Junior Hoilett,05/06/1990,32,50,14, Reading,Championship,England
CAN,canada (CAN),1141,11,FW,Tajon Buchanan,08/02/1999,23,26,4, Club Brugge,First Division A,Belgium
CAN,canada (CAN),1142,12,FW,Iké Ugbo,21/09/1998,24,8,0, Troyes,Ligue 1,France
CAN,canada (CAN),1143,13,MF,Atiba Hutchinson ,08/02/1983,39,98,9, Beşiktaş,Super Lig,Turkey
CAN,canada (CAN),1144,14,MF,Mark-Anthony Kaye,02/12/1994,27,38,2, Toronto FC,MLS,USA
CAN,canada (CAN),1145,15,MF,Ismaël Koné,16/06/2002,20,6,1, CF Montréal,MLS,USA
CAN,canada (CAN),1146,16,GK,James Pantemis,21/02/1997,25,0,0, CF Montréal,MLS,USA
CAN,canada (CAN),1147,17,FW,Cyle Larin,17/04/1995,27,55,25, Club Brugge,First Division A,Belgium
CAN,canada (CAN),1148,18,GK,Milan Borjan,23/10/1987,35,68,0, Red Star Belgrade,Super Liga - Serbia,Serbia
CAN,canada (CAN),1149,19,FW,Alphonso Davies,02/11/2000,22,34,12, Bayern Munich,Bundesliga,Germany
CAN,canada (CAN),1150,20,FW,Jonathan David,14/01/2000,22,35,22, Lille,Ligue 1,France
CAN,canada (CAN),1151,21,MF,Jonathan Osorio,12/06/1992,30,57,7, Toronto FC,MLS,USA
CAN,canada (CAN),1152,22,DF,Richie Laryea,07/01/1995,27,34,1, Toronto FC,MLS,USA
CAN,canada (CAN),1153,23,MF,Liam Millar,27/09/1999,23,16,0, Basel,Super League,Switzerland
CAN,canada (CAN),1154,24,MF,David Wotherspoon,16/01/1990,32,10,1, St Johnstone,Premiership,Scotland
CAN,canada (CAN),1155,25,DF,Derek Cornelius,25/11/1997,24,14,0, Panetolikos,Super League 1,Greece
CAN,canada (CAN),1156,26,DF,Joel Waterman,24/01/1996,26,2,0, CF Montréal,MLS,USA
CMR,cameroon (CMR),1105,1,GK,Simon Ngapandouetnbu,12/04/2003,19,0,0, Marseille,Ligue 1,France
CMR,cameroon (CMR),1106,2,DF,Jerome Ngom Mbekeli,30/09/1998,24,2,0, Colombe Sportive,Elite One,Cameroon
CMR,cameroon (CMR),1107,3,DF,Nicolas Nkoulou,27/03/1990,32,78,2, Aris,Super League 1,Greece
CMR,cameroon (CMR),1108,4,DF,Christopher Wooh,18/09/2001,21,3,0, Rennes,Ligue 1,France
CMR,cameroon (CMR),1109,5,MF,Gaël Ondoua,04/11/1995,27,4,0, Hannover 96,2. Bundesliga,Germany
CMR,cameroon (CMR),1110,6,FW,Moumi Ngamaleu,09/07/1994,28,42,4, Dynamo Moscow,Premier League - Russia,Russia
CMR,cameroon (CMR),1111,7,MF,Georges-Kévin Nkoudou,13/02/1995,27,2,0, Beşiktaş,Super Lig,Turkey
CMR,cameroon (CMR),1112,8,MF,André-Frank Zambo Anguissa,16/11/1995,27,43,5, Napoli,Serie A,Italy
CMR,cameroon (CMR),1113,9,FW,Jean-Pierre Nsame,01/05/1993,29,4,0, Young Boys,Super League,Switzerland
CMR,cameroon (CMR),1114,10,FW,Vincent Aboubakar ,22/01/1992,30,91,33, Al-Nassr,Saudi Division 1,Saudi Arabia
CMR,cameroon (CMR),1115,11,FW,Christian Bassogog,18/10/1995,27,43,7, Shanghai Shenhua,CSL,China
CMR,cameroon (CMR),1116,12,FW,Karl Toko Ekambi,14/09/1992,30,51,12, Lyon,Ligue 1,France
CMR,cameroon (CMR),1117,13,FW,Eric Maxim Choupo-Moting,23/03/1989,33,69,19, Bayern Munich,Bundesliga,Germany
CMR,cameroon (CMR),1118,14,MF,Samuel Gouet,14/12/1997,24,22,0, Mechelen,First Division A,Belgium
CMR,cameroon (CMR),1119,15,MF,Pierre Kunde,26/07/1995,27,32,1, Olympiacos,Super League 1,Greece
CMR,cameroon (CMR),1120,16,GK,Devis Epassy,02/02/1993,29,5,0, Abha,Saudi Division 1,Saudi Arabia
CMR,cameroon (CMR),1121,17,DF,Olivier Mbaizo,15/08/1997,25,11,0, Philadelphia Union,MLS,USA
CMR,cameroon (CMR),1122,18,MF,Martin Hongla,16/03/1998,24,19,0, Hellas Verona,Serie A,Italy
CMR,cameroon (CMR),1123,19,DF,Collins Fai,13/08/1992,30,52,0, Al-Tai,Saudi Division 1,Saudi Arabia
CMR,cameroon (CMR),1124,20,FW,Bryan Mbeumo,07/08/1999,23,3,0, Brentford,Premier League,England
CMR,cameroon (CMR),1125,21,DF,Jean-Charles Castelletto,26/01/1995,27,14,0, Nantes,Ligue 1,France
CMR,cameroon (CMR),1126,22,MF,Olivier Ntcham,09/02/1996,26,3,0, Swansea City,Championship,England
CMR,cameroon (CMR),1127,23,GK,André Onana,02/04/1996,26,33,0, Internazionale,Serie A,Italy
CMR,cameroon (CMR),1128,24,DF,Enzo Ebosse,11/03/1999,23,2,0, Udinese,Serie A,Italy
CMR,cameroon (CMR),1129,25,DF,Nouhou Tolo,23/06/1997,25,18,0, Seattle Sounders FC,MLS,USA
CMR,cameroon (CMR),1130,26,MF,Souaibou Marou,03/12/2000,21,3,1, Coton Sport,Elite One,Cameroon
CRC,costa rica (CRC),1157,1,GK,Keylor Navas,15/12/1986,35,107,0, Paris Saint-Germain,Ligue 1,France
CRC,costa rica (CRC),1158,2,MF,Daniel Chacón,11/04/2001,21,8,0, Cartaginés,Primera Division,Costa Rica
CRC,costa rica (CRC),1159,3,DF,Juan Pablo Vargas,06/06/1995,27,12,1, Millonarios,Primera A,Colombia
CRC,costa rica (CRC),1160,4,DF,Keysher Fuller,12/07/1994,28,31,2, Herediano,Primera Division,Costa Rica
CRC,costa rica (CRC),1161,5,MF,Celso Borges,27/05/1988,34,155,27, Alajuelense,Primera Division,Costa Rica
CRC,costa rica (CRC),1162,6,DF,Óscar Duarte,03/06/1989,33,71,4, Al-Wehda,Saudi Division 1,Saudi Arabia
CRC,costa rica (CRC),1163,7,FW,Anthony Contreras,29/01/2000,22,9,2, Herediano,Primera Division,Costa Rica
CRC,costa rica (CRC),1164,8,DF,Bryan Oviedo,18/02/1990,32,76,2, Real Salt Lake,MLS,USA
CRC,costa rica (CRC),1165,9,MF,Jewison Bennette,15/06/2004,18,7,2, Sunderland,Championship,England
CRC,costa rica (CRC),1166,10,MF,Bryan Ruiz ,18/08/1985,37,146,29, Alajuelense,Primera Division,Costa Rica
CRC,costa rica (CRC),1167,11,FW,Johan Venegas,27/11/1988,33,82,11, Alajuelense,Primera Division,Costa Rica
CRC,costa rica (CRC),1168,12,FW,Joel Campbell,26/06/1992,30,119,25, León,Liga MX,Mexico
CRC,costa rica (CRC),1169,13,MF,Gerson Torres,28/08/1997,25,13,1, Herediano,Primera Division,Costa Rica
CRC,costa rica (CRC),1170,14,MF,Youstin Salas,17/06/1996,26,4,0, Saprissa,Primera Division,Costa Rica
CRC,costa rica (CRC),1171,15,DF,Francisco Calvo,08/07/1992,30,75,8, Konyaspor,Super Lig,Turkey
CRC,costa rica (CRC),1172,16,DF,Carlos Martínez,30/03/1999,23,7,0, San Carlos,Primera Division,Costa Rica
CRC,costa rica (CRC),1173,17,MF,Yeltsin Tejeda,17/03/1992,30,73,0, Herediano,Primera Division,Costa Rica
CRC,costa rica (CRC),1174,18,GK,Esteban Alvarado,28/04/1989,33,25,0, Herediano,Primera Division,Costa Rica
CRC,costa rica (CRC),1175,19,DF,Kendall Waston,01/01/1988,34,63,9, Saprissa,Primera Division,Costa Rica
CRC,costa rica (CRC),1176,20,MF,Brandon Aguilera,28/06/2003,19,4,0, Guanacasteca,Primera Division,Costa Rica
CRC,costa rica (CRC),1177,21,MF,Douglas López,21/09/1998,24,3,0, Herediano,Primera Division,Costa Rica
CRC,costa rica (CRC),1178,22,DF,Rónald Matarrita,09/07/1994,28,52,3, FC Cincinnati,MLS,USA
CRC,costa rica (CRC),1179,23,GK,Patrick Sequeira,01/03/1999,23,2,0, Lugo,Liga MX,Mexico
CRC,costa rica (CRC),1180,24,MF,Roan Wilson,01/05/2002,20,3,0, Municipal Grecia,Primera Division,Costa Rica
CRC,costa rica (CRC),1181,25,MF,Anthony Hernández,11/10/2001,21,3,1, Puntarenas,Primera Division,Costa Rica
CRC,costa rica (CRC),1182,26,MF,Álvaro Zamora,09/03/2002,20,3,0, Saprissa,Primera Division,Costa Rica
CRO,croatia (CRO),1183,1,GK,Dominik Livaković,09/01/1995,27,34,0, Dinamo Zagreb,HNL,Croatia
CRO,croatia (CRO),1184,2,DF,Josip Stanišić,02/04/2000,22,7,0, Bayern Munich,Bundesliga,Germany
CRO,croatia (CRO),1185,3,DF,Borna Barišić,10/11/1992,30,28,1, Rangers,Premiership,Scotland
CRO,croatia (CRO),1186,4,FW,Ivan Perišić,02/02/1989,33,116,32, Tottenham Hotspur,Premier League,England
